id,name,value,changePercentage,change,turnover,volume,open,high,low,updatedOn
169,Misr Beni Suef Cemen,38.55,-0.98,-0.38,96165.18,2487,38.93,39,38.45,8/5/2024
169,Misr Beni Suef Cemen,38.3,-1.62,-0.63,39641.89,1032,38.93,40.18,38,8/6/2024
169,Misr Beni Suef Cemen,38.4,0,0,1554.19,40,38.93,39.5,38.2,8/7/2024
169,Misr Beni Suef Cemen,39.09,0.41,0.16,22660.85,586,38.93,39.77,37.01,8/8/2024
169,Misr Beni Suef Cemen,38.5,-1.1,-0.43,126000.26,3307,38.93,38.8,37.1,8/11/2024
169,Misr Beni Suef Cemen,38,-4.7,-1.83,2233158.75,59966,38.93,38.65,37,8/13/2024
169,Misr Beni Suef Cemen,38,0,0,152531.09,3973,37.1,39,37.1,8/15/2024
169,Misr Beni Suef Cemen,37.05,-0.13,-0.05,374310.56,10074,37.1,39,32.6,8/18/2024
169,Misr Beni Suef Cemen,38.6,4.18,1.55,635314.75,16501,37.05,39.5,37,8/19/2024
169,Misr Beni Suef Cemen,38.6,0,0,474376.31,12164,38.6,39.99,38.02,8/20/2024
169,Misr Beni Suef Cemen,40.57,4.48,1.74,545370.5,13519,38.83,41.5,38.5,8/21/2024
169,Misr Beni Suef Cemen,40.7,0.71,0.29,1643749.88,39965,40.57,42.5,40,8/24/2024
169,Misr Beni Suef Cemen,45.25,10.74,4.39,3801618.75,82457,40.86,48.5,40.54,8/25/2024
169,Misr Beni Suef Cemen,43.2,-5.8,-2.66,818624.31,18629,45.86,46.9,42.66,8/27/2024
169,Misr Beni Suef Cemen,43,-0.94,-0.41,203754.05,4692,43.41,44.66,42.71,8/28/2024
169,Misr Beni Suef Cemen,40.2,-0.35,-0.14,208972.91,5243,40.34,40.85,38.5,9/8/2024
169,Misr Beni Suef Cemen,40,0,0,1651567.88,41208,40,40.8,39.61,9/15/2024
169,Misr Beni Suef Cemen,40.6,2.06,0.82,2028806.88,49634,39.78,41.48,39.81,9/23/2024
169,Misr Beni Suef Cemen,41.15,3.08,1.23,2315136.5,55301,39.92,43,39.95,10/1/2024
169,Misr Beni Suef Cemen,41.1,-2.33,-0.98,1334285.38,32286,42.08,42.4,40.51,10/2/2024
169,Misr Beni Suef Cemen,42.95,3.62,1.5,1237298.5,29097,41.45,43.9,41.15,10/4/2024
169,Misr Beni Suef Cemen,43.01,0.14,0.06,570588.19,13345,42.95,44,41.5,10/7/2024
169,Misr Beni Suef Cemen,42,0,0,712641.44,17035,42,42.9,41.2,10/10/2024
169,Misr Beni Suef Cemen,45.22,10.35,4.24,5733585,128483,40.98,47.7,42.69,10/15/2024
169,Misr Beni Suef Cemen,46.15,0.57,0.26,6622194.5,143800,45.89,47,43.64,10/22/2024
170,Misr Cement - Qena,19.44,-3.28,-0.66,11634937,587976,20.1,20.44,19.42,8/12/2024
170,Misr Cement - Qena,17.24,-9.17,-1.74,22784144,1308641,18.98,18.82,16.35,8/5/2024
170,Misr Cement - Qena,17.78,3.13,0.54,9250019,522887,17.24,17.94,17.4,8/6/2024
170,Misr Cement - Qena,20.17,13.44,2.39,30698456,1551123,17.78,21.33,17.63,8/7/2024
170,Misr Cement - Qena,19.4,-3.82,-0.77,20070380,1015466,20.17,20.5,19.28,8/8/2024
170,Misr Cement - Qena,20.1,3.61,0.7,16091035,802891,19.4,20.48,19.42,8/11/2024
170,Misr Cement - Qena,19.71,1.39,0.27,16391344,820075,19.44,20.39,19.44,8/13/2024
170,Misr Cement - Qena,22,11.17,2.21,95239728,4434410,19.79,22.48,19.99,8/15/2024
170,Misr Cement - Qena,21.34,-3,-0.66,27207654,1257975,22,22,21.26,8/18/2024
170,Misr Cement - Qena,21.3,-0.19,-0.04,38153844,1746346,21.34,22.5,21.3,8/19/2024
170,Misr Cement - Qena,21.79,2.3,0.49,24348502,1109438,21.3,22.41,21.47,8/20/2024
170,Misr Cement - Qena,22.65,3.95,0.86,45338692,2026101,21.79,22.9,21.7,8/21/2024
170,Misr Cement - Qena,22.42,-1.02,-0.23,59358572,2571184,22.65,23.69,22.22,8/24/2024
170,Misr Cement - Qena,21.88,-2.41,-0.54,25065542,1107002,22.42,23.3,21.83,8/25/2024
170,Misr Cement - Qena,21.9,0.09,0.02,17515122,795993,21.88,22.58,21.6,8/27/2024
170,Misr Cement - Qena,22.23,-1.16,-0.26,18715074,830283,22.49,22.95,22,8/28/2024
170,Misr Cement - Qena,22.28,-1.55,-0.35,12583444,555419,22.63,23.19,22.22,9/8/2024
170,Misr Cement - Qena,21.76,-1.09,-0.24,8265153.5,375583,22,22.5,21.7,9/15/2024
170,Misr Cement - Qena,21.33,2.55,0.53,8803112,411842,20.8,21.79,20.8,9/23/2024
170,Misr Cement - Qena,22.1,1.05,0.23,33540008,1497411,21.87,22.75,21.82,10/1/2024
170,Misr Cement - Qena,21.21,-4.03,-0.89,9187560,425977,22.1,22,21.17,10/2/2024
170,Misr Cement - Qena,21.62,1.93,0.41,7554654.5,346851,21.21,22.3,21.31,10/4/2024
170,Misr Cement - Qena,22.65,4.76,1.03,37072300,1612149,21.62,23.55,21.84,10/7/2024
170,Misr Cement - Qena,22.88,-2.22,-0.52,24204048,1042884,23.4,24.05,22.73,10/10/2024
170,Misr Cement - Qena,28.3,10.29,2.64,168012480,5982473,25.66,29.39,26.4,10/15/2024
170,Misr Cement - Qena,30.7,5.57,1.62,69125832,2257426,29.08,31.48,29.28,10/22/2024
171,Misr Chemical Indust,27.29,0.33,0.09,2941773.5,107948,26.93,27.7,26.51,8/12/2024
171,Misr Chemical Indust,25.98,-5.08,-1.39,7559006.5,293981,27.37,27,23.02,8/5/2024
171,Misr Chemical Indust,26.28,1.15,0.3,2447762.5,93021,25.98,26.98,26,8/6/2024
171,Misr Chemical Indust,26.72,1.67,0.44,3332958,126012,26.28,26.93,26.3,8/7/2024
171,Misr Chemical Indust,26.67,-0.19,-0.05,1802624,67887,26.72,26.89,26.33,8/8/2024
171,Misr Chemical Indust,26.83,1.55,0.41,1593328,59515,26.42,27,26.37,8/11/2024
171,Misr Chemical Indust,27.18,0.37,0.1,1688830.13,62047,27.02,27.48,27.01,8/13/2024
171,Misr Chemical Indust,27.03,0.11,0.03,4664907,171605,27,27.5,26.92,8/15/2024
171,Misr Chemical Indust,27.1,0.26,0.07,1711228.13,63095,27.03,27.49,26.98,8/18/2024
171,Misr Chemical Indust,26.7,-1.48,-0.4,3156505.75,117792,27.1,27.39,26.65,8/19/2024
171,Misr Chemical Indust,26.66,-0.15,-0.04,4078762.5,152758,26.7,27.03,26.54,8/20/2024
171,Misr Chemical Indust,26.63,-0.11,-0.03,6936488.5,257857,26.66,27.4,26.57,8/21/2024
171,Misr Chemical Indust,27.25,1.46,0.39,7549644.5,277120,26.63,27.62,26.71,8/24/2024
171,Misr Chemical Indust,30,11.03,2.98,34768080,1181529,27.02,30.9,28.15,8/25/2024
171,Misr Chemical Indust,29.9,-0.33,-0.1,14901922,490532,30,30.9,29.68,8/27/2024
171,Misr Chemical Indust,29.23,-0.58,-0.17,7756076.5,264339,29.4,29.79,29.18,8/28/2024
171,Misr Chemical Indust,30.48,-0.03,-0.01,10092674,331799,30.49,30.8,30.1,9/8/2024
171,Misr Chemical Indust,30.32,0.43,0.13,1500872.88,49511,30.19,30.48,30.2,9/15/2024
171,Misr Chemical Indust,31.3,3.68,1.11,8386840,268837,30.19,31.6,30.4,9/23/2024
171,Misr Chemical Indust,33.76,0.78,0.26,6842393,202665,33.5,34.28,33.06,10/1/2024
171,Misr Chemical Indust,32.77,-2.93,-0.99,5505737,165757,33.76,33.68,32.6,10/2/2024
171,Misr Chemical Indust,33,0.7,0.23,3783329.25,114649,32.77,33.5,32.53,10/4/2024
171,Misr Chemical Indust,32.95,-0.15,-0.05,2856516,86355,33,33.35,32.83,10/7/2024
171,Misr Chemical Indust,32.62,-0.52,-0.17,3521374,107503,32.79,33.17,32.5,10/10/2024
171,Misr Chemical Indust,32.56,1.56,0.5,1832962.13,56240,32.06,32.8,32.15,10/15/2024
171,Misr Chemical Indust,33.43,1.3,0.43,5319867,159690,33,33.55,32.95,10/22/2024
172,Misr Hotels,133.99,0,0,205530.63,1548,134.13,135,131.42,8/12/2024
172,Misr Hotels,121.02,-3.31,-4.14,188709.66,1534,125.16,125,120,8/5/2024
172,Misr Hotels,127.06,1.52,1.9,945757.38,7427,125.16,129.9,123,8/6/2024
172,Misr Hotels,129.8,1.39,1.76,520030.75,4033,127.06,131,126.36,8/7/2024
172,Misr Hotels,134,4.02,5.18,1911058.75,14349,128.82,137.97,128.99,8/8/2024
172,Misr Hotels,133.88,-0.19,-0.25,167769.47,1261,134.13,135,131.22,8/11/2024
172,Misr Hotels,25.92,-3.39,-0.91,2139901,80119,26.83,29.88,25.05,8/13/2024
172,Misr Hotels,23.72,-5.2,-1.3,758781.44,31431,25.02,25.9,23,8/15/2024
172,Misr Hotels,23.99,1.64,0.39,386847.13,16059,23.72,24.89,23.51,8/18/2024
172,Misr Hotels,24,-0.58,-0.14,640609.75,26695,24.11,24.67,23.7,8/19/2024
172,Misr Hotels,24.37,1.67,0.4,1481771.38,59357,23.97,26.5,23.7,8/20/2024
172,Misr Hotels,24.26,-0.45,-0.11,656172.5,26760,24.37,25,24.05,8/21/2024
172,Misr Hotels,24.38,-0.16,-0.04,572992.5,23394,24.42,25,24.25,8/24/2024
172,Misr Hotels,24.28,-0.41,-0.1,236259.61,9678,24.38,24.94,24.11,8/25/2024
172,Misr Hotels,24.37,-0.04,-0.01,1570721,64831,24.38,24.7,24,8/27/2024
172,Misr Hotels,24.24,1.21,0.29,120915.28,5014,23.95,24.49,23.96,8/28/2024
172,Misr Hotels,23.9,0.38,0.09,194871.66,8177,23.81,24.14,23.75,9/8/2024
172,Misr Hotels,24.5,-6.2,-1.62,1733330.13,69935,26.12,25.7,24,9/15/2024
172,Misr Hotels,24.75,-0.96,-0.24,303603.03,12246,24.99,24.9,24.5,9/23/2024
172,Misr Hotels,24.12,-1.23,-0.3,355971.63,14651,24.42,24.76,24.04,10/1/2024
172,Misr Hotels,24.17,-0.33,-0.08,612011.13,25497,24.25,24.51,23.55,10/2/2024
172,Misr Hotels,23.99,-1.09,-0.26,515221.25,21818,23.84,24.4,23.5,10/4/2024
172,Misr Hotels,23.35,-0.98,-0.23,1377067.5,60431,23.58,24.2,19.08,10/7/2024
172,Misr Hotels,21.77,-1.27,-0.28,506555.97,23583,22.05,22.97,21,10/10/2024
172,Misr Hotels,23.06,1.1,0.25,463902.34,20159,22.81,23.74,22.55,10/15/2024
172,Misr Hotels,26.41,10.5,2.51,6524225,245524,23.9,28.68,23.77,10/22/2024
173,Misr Oils & Soap,58.5,0,0,8956.4,153,58.56,58.56,58.49,8/12/2024
173,Misr Oils & Soap,54.25,-7.36,-4.31,70698.52,1291,58.56,58.8,53,8/5/2024
173,Misr Oils & Soap,56.38,-3.72,-2.18,12717.25,227,58.56,56.99,53.1,8/6/2024
173,Misr Oils & Soap,58.56,0,0,114603.32,1978,58.56,61.97,53.51,8/7/2024
173,Misr Oils & Soap,57.88,-1.16,-0.68,109907.12,1946,58.56,59.5,54.1,8/8/2024
173,Misr Oils & Soap,55.82,-4.68,-2.74,87060.26,1483,58.56,61.9,54.5,8/11/2024
173,Misr Oils & Soap,57.97,-1.01,-0.59,5977.49,106,58.56,58.5,55.8,8/13/2024
173,Misr Oils & Soap,55.8,0,0,35126.37,627,58.56,58.56,55.8,8/15/2024
173,Misr Oils & Soap,56.15,0,0,45653.9,805,58.56,59,55.8,8/18/2024
173,Misr Oils & Soap,56.3,0,0,1749.83,30,58.56,60.48,56.13,8/19/2024
173,Misr Oils & Soap,58,-0.96,-0.56,4095.34,71,58.56,58,55.6,8/20/2024
173,Misr Oils & Soap,57.1,-2.49,-1.46,227103,3930,58.56,58,57.1,8/21/2024
173,Misr Oils & Soap,59,0,0,222911.7,3682,58.56,61,55.5,8/24/2024
173,Misr Oils & Soap,57,-2.66,-1.56,135148.83,2354,58.56,59.5,56.01,8/25/2024
173,Misr Oils & Soap,56.8,-3.01,-1.76,69102,1210,58.56,58.5,56.8,8/27/2024
173,Misr Oils & Soap,57.6,-1.64,-0.96,4738.9,82,58.56,58.39,57.5,8/28/2024
173,Misr Oils & Soap,58.5,-0.1,-0.06,4268.5,73,58.56,58.5,58.3,9/8/2024
173,Misr Oils & Soap,57.1,-2.49,-1.46,16322.7,285,58.56,57.5,57.1,9/15/2024
173,Misr Oils & Soap,57,-2.66,-1.56,810982.5,14227,58.56,57.2,57,9/23/2024
173,Misr Oils & Soap,57,0,0,65213.8,1144,57,58.5,56.8,10/1/2024
173,Misr Oils & Soap,57.1,0.18,0.1,372669.81,6538,57,57.1,57,10/2/2024
173,Misr Oils & Soap,62.2,9.18,5.23,1580221.25,24678,57,68.4,57.57,10/4/2024
173,Misr Oils & Soap,60.65,-2.54,-1.58,626196.5,10385,62.23,66.43,59.4,10/7/2024
173,Misr Oils & Soap,62.4,3.79,2.28,8078.4,130,60.12,62.4,58.2,10/10/2024
173,Misr Oils & Soap,60.2,0.13,0.08,45294.3,746,60.12,61.5,60.2,10/15/2024
173,Misr Oils & Soap,61,1.67,1,1562,26,60,61,59.5,10/22/2024
174,Mohandes Insurance,17,0,0,39396.5,2306,17.12,17.85,17,8/12/2024
174,Mohandes Insurance,17,-0.7,-0.12,1360,80,17.12,17,17,8/5/2024
174,Mohandes Insurance,18,5.14,0.88,108892.85,6616,17.12,18.1,15.55,8/6/2024
174,Mohandes Insurance,17.9,4.56,0.78,8839.95,493,17.12,17.95,17.9,8/7/2024
174,Mohandes Insurance,16.5,-3.62,-0.62,3102,188,17.12,16.5,16.5,8/8/2024
174,Mohandes Insurance,17.85,4.26,0.73,221817.5,12550,17.12,17.85,17,8/11/2024
174,Mohandes Insurance,17.8,0,0,17796.2,1000,17.12,17.8,17,8/13/2024
174,Mohandes Insurance,17.8,3.97,0.68,177390.8,10012,17.12,17.8,17.4,8/15/2024
174,Mohandes Insurance,17,0,0,19573.5,1094,17.12,18,17,8/18/2024
174,Mohandes Insurance,17.5,2.22,0.38,997.5,57,17.12,17.5,17.5,8/20/2024
174,Mohandes Insurance,17.99,5.08,0.87,3598,200,17.12,17.99,17.99,8/21/2024
174,Mohandes Insurance,17.7,3.39,0.58,16053.9,907,17.12,17.7,17.7,8/27/2024
174,Mohandes Insurance,17.8,3.97,0.68,21468.61,1231,17.12,17.8,17.01,8/28/2024
174,Mohandes Insurance,16.5,-3.62,-0.62,23633,1463,17.12,16.5,16,9/15/2024
174,Mohandes Insurance,19.29,1.42,0.27,44208.05,2356,19.02,19.59,18.51,9/23/2024
174,Mohandes Insurance,19.3,-4.88,-0.99,138176.97,7129,20.29,19.98,19.22,10/1/2024
174,Mohandes Insurance,18.6,-8.33,-1.69,60582.95,3195,20.29,19.11,18.6,10/2/2024
174,Mohandes Insurance,19.08,-5.96,-1.21,350170.56,18357,20.29,20.24,19,10/4/2024
174,Mohandes Insurance,19,-0.42,-0.08,2489,131,19.08,19,19,10/7/2024
174,Mohandes Insurance,19,-0.42,-0.08,20541,1080,19.08,19.02,19,10/10/2024
174,Mohandes Insurance,19.1,0.1,0.02,95.5,5,19.08,19.1,19.1,10/15/2024
174,Mohandes Insurance,20.6,7.97,1.52,21351.49,1067,19.08,20.79,19.51,10/22/2024
175,Mopco,44.56,0.7,0.31,97959944,2188796,44.25,45.23,44.26,8/12/2024
175,Mopco,41.61,-3.5,-1.51,104956744,2510982,43.12,42.99,40.51,8/5/2024
175,Mopco,42.24,1.51,0.63,37771140,896004,41.61,43,41.9,8/6/2024
175,Mopco,42.6,0.85,0.36,62177012,1463455,42.24,42.85,42.05,8/7/2024
175,Mopco,42.6,0,0,39790968,935752,42.6,42.9,42.18,8/8/2024
175,Mopco,44.25,3.87,1.65,90646288,2062842,42.6,44.64,42.65,8/11/2024
175,Mopco,44.33,-0.52,-0.23,66812440,1492517,44.56,45.43,44.15,8/13/2024
175,Mopco,47.85,-2.15,-1.05,166459744,3429216,48.9,49.46,47.6,8/15/2024
175,Mopco,47.64,-0.44,-0.21,136690928,2815388,47.85,49.75,47.6,8/18/2024
175,Mopco,49.4,3.69,1.76,128072104,2638222,47.64,49.5,47.6,8/19/2024
175,Mopco,49.7,0.61,0.3,85050352,1718119,49.4,49.84,49,8/20/2024
175,Mopco,49.5,-0.4,-0.2,140966192,2824839,49.7,50.38,49.39,8/21/2024
175,Mopco,48.39,-2.24,-1.11,128828496,2643766,49.5,50,47.67,8/24/2024
175,Mopco,47.8,-2.43,-1.19,126544656,2612308,48.99,49.66,47.8,8/27/2024
175,Mopco,44.2,-0.45,-0.2,55349900,1251153,44.4,44.6,44.02,8/28/2024
175,Mopco,44.02,-1.52,-0.68,45826304,1035249,44.7,44.98,44.01,9/8/2024
175,Mopco,42.65,-0.35,-0.15,102824728,2399531,42.8,43.38,42.45,9/15/2024
175,Mopco,43.1,-0.12,-0.05,128841264,2982641,43.15,43.6,42.8,9/23/2024
175,Mopco,43.05,-0.32,-0.14,51493468,1193651,43.19,43.34,43.02,10/1/2024
175,Mopco,41.51,-3.58,-1.54,98829976,2341602,43.05,42.9,41.51,10/2/2024
175,Mopco,41.55,0.1,0.04,55128092,1324063,41.51,41.98,41.23,10/4/2024
175,Mopco,41.31,-0.58,-0.24,49652484,1196111,41.55,41.8,41.26,10/7/2024
175,Mopco,40.1,-0.4,-0.16,70554112,1758801,40.26,40.64,39.88,10/10/2024
175,Mopco,41.45,1.1,0.45,67816120,1626872,41,42.28,41.2,10/15/2024
175,Mopco,41.3,1.25,0.51,40603604,986094,40.79,41.44,40.98,10/22/2024
176,MTI,6.53,-1.95,-0.13,3879685,587180,6.66,6.75,6.5,8/12/2024
176,MTI,6.27,-2.34,-0.15,25336896,4184496,6.42,6.35,5.8,8/5/2024
176,MTI,6.37,1.59,0.1,3222325.5,510520,6.27,6.45,6.16,8/6/2024
176,MTI,6.31,-0.63,-0.04,2931837,464799,6.31,6.38,6.25,8/7/2024
176,MTI,6.6,5.26,0.33,27474306,4154089,6.27,6.77,6.21,8/8/2024
176,MTI,6.66,0.91,0.06,7055617,1050619,6.6,6.82,6.64,8/11/2024
176,MTI,6.45,-1.23,-0.08,3848814.75,592312,6.53,6.64,6.43,8/13/2024
176,MTI,6.45,0.31,0.02,9793072,1514261,6.43,6.6,6.39,8/15/2024
176,MTI,6.33,-1.86,-0.12,6427714,999452,6.45,6.54,6.33,8/18/2024
176,MTI,6.39,0.95,0.06,2930986.25,457572,6.33,6.45,6.35,8/19/2024
176,MTI,6.53,2.19,0.14,15650521,2367633,6.39,6.72,6.51,8/20/2024
176,MTI,6.55,0.31,0.02,8859819,1337271,6.53,6.7,6.54,8/21/2024
176,MTI,6.46,-1.37,-0.09,7894134,1206034,6.55,6.62,6.46,8/24/2024
176,MTI,6.41,-0.77,-0.05,6831777,1056841,6.46,6.57,6.4,8/27/2024
176,MTI,6.56,2.18,0.14,19090282,2880140,6.42,6.72,6.44,8/28/2024
176,MTI,6.44,-0.77,-0.05,6208921,957407,6.49,6.57,6.42,9/8/2024
176,MTI,6.36,-0.16,-0.01,7433035.5,1160449,6.37,6.46,6.35,9/15/2024
176,MTI,6.12,-1.45,-0.09,23121816,3750218,6.21,6.3,6.09,9/23/2024
176,MTI,6.54,-0.15,-0.01,11741527,1787492,6.55,6.64,6.51,10/1/2024
176,MTI,6.35,-2.91,-0.19,15540310,2422172,6.54,6.52,6.28,10/2/2024
176,MTI,6.5,2.36,0.15,12127391,1875642,6.35,6.58,6.31,10/4/2024
176,MTI,6.5,0,0,39900428,6016759,6.5,6.77,6.43,10/7/2024
176,MTI,6.23,-3.56,-0.23,29694828,4686918,6.46,6.6,6.17,10/10/2024
176,MTI,6.17,3.52,0.21,21315524,3512952,5.96,6.18,5.98,10/15/2024
176,MTI,7.38,13.02,0.85,344857344,48991038,6.53,7.6,6.68,10/22/2024
177,Naeem Holding,0.15,-0.66,0,83744.39,557330,0.15,0.15,0.15,8/12/2024
177,Naeem Holding,0.15,-3.9,-0.01,178962.25,1220611,0.15,0.15,0.14,8/5/2024
177,Naeem Holding,0.15,2.03,0,102857.59,679507,0.15,0.15,0.15,8/6/2024
177,Naeem Holding,0.15,0.66,0,151312.62,998756,0.15,0.15,0.15,8/7/2024
177,Naeem Holding,0.15,0,0,30239.9,200322,0.15,0.15,0.15,8/8/2024
177,Naeem Holding,0.15,-0.66,0,82470.89,544602,0.15,0.16,0.15,8/11/2024
177,Naeem Holding,0.15,1.33,0,209122.39,1365039,0.15,0.15,0.15,8/13/2024
177,Naeem Holding,0.15,-1.32,0,46754.28,310444,0.15,0.15,0.15,8/15/2024
177,Naeem Holding,0.16,5.33,0.01,299192.66,1929203,0.15,0.16,0.15,8/18/2024
177,Naeem Holding,0.17,7.59,0.01,215315.41,1291833,0.16,0.17,0.16,8/19/2024
177,Naeem Holding,0.17,-2.94,-0.01,90889.27,547355,0.17,0.17,0.16,8/20/2024
177,Naeem Holding,0.17,1.21,0,306257.97,1854966,0.17,0.17,0.16,8/21/2024
177,Naeem Holding,0.17,-1.2,0,21156.91,128100,0.17,0.17,0.16,8/24/2024
177,Naeem Holding,0.16,-2.98,-0.01,52116.01,318479,0.17,0.17,0.16,8/27/2024
177,Naeem Holding,0.16,0,0,24560.11,152024,0.16,0.16,0.16,8/28/2024
177,Naeem Holding,0.16,0,0,13028.19,80856,0.16,0.17,0.16,9/8/2024
177,Naeem Holding,0.16,-0.61,0,4849136.76,615470,0.16,0.17,0.16,9/15/2024
177,Naeem Holding,0.17,0.58,0,38859.58,223417,0.17,0.18,0.17,9/23/2024
177,Naeem Holding,0.17,0,0,19969.03,115606,0.17,0.17,0.17,10/1/2024
177,Naeem Holding,0.17,-2.31,0,90430.2,532561,0.17,0.17,0.17,10/2/2024
177,Naeem Holding,0.17,2.38,0,44490.64,260482,0.17,0.17,0.17,10/4/2024
177,Naeem Holding,0.17,-0.58,0,42381.77,245187,0.17,0.17,0.17,10/7/2024
177,Naeem Holding,0.17,0,0,127976.26,745867,0.17,0.17,0.17,10/10/2024
177,Naeem Holding,0.16,-1.8,0,60905.34,369876,0.17,0.17,0.16,10/15/2024
177,Naeem Holding,0.16,0.61,0,18620.84,112400,0.16,0.17,0.16,10/22/2024
178,Nasr Co for Civil Wo,4.58,-1.08,-0.05,7785056.5,1665874,4.63,4.8,4.56,8/12/2024
178,Nasr Co for Civil Wo,4.14,-6.55,-0.29,5770047,1404657,4.43,4.4,3.85,8/5/2024
178,Nasr Co for Civil Wo,4.31,4.11,0.17,3675159.25,857034,4.14,4.38,4.18,8/6/2024
178,Nasr Co for Civil Wo,4.51,4.64,0.2,10267194,2298546,4.31,4.56,4.31,8/7/2024
178,Nasr Co for Civil Wo,4.56,1.11,0.05,12561808,2766754,4.51,4.7,4.37,8/8/2024
178,Nasr Co for Civil Wo,4.63,1.54,0.07,8336421,1785143,4.56,4.9,4.55,8/11/2024
178,Nasr Co for Civil Wo,4.58,0,0,2116195.75,461475,4.58,4.66,4.55,8/13/2024
178,Nasr Co for Civil Wo,4.18,-1.42,-0.06,4039275,972352,4.24,4.3,4.11,8/15/2024
178,Nasr Co for Civil Wo,4.19,0.24,0.01,1533878.63,364620,4.18,4.24,4.19,8/18/2024
178,Nasr Co for Civil Wo,4.16,-0.72,-0.03,1283157.5,308281,4.19,4.23,4.07,8/19/2024
178,Nasr Co for Civil Wo,4.18,0.48,0.02,2595492.75,622353,4.16,4.23,4.16,8/20/2024
178,Nasr Co for Civil Wo,4.18,0,0,1804748.88,432605,4.18,4.24,4.13,8/21/2024
178,Nasr Co for Civil Wo,4.13,-1.2,-0.05,2065275.13,496177,4.18,4.21,4.12,8/24/2024
178,Nasr Co for Civil Wo,4.14,0.24,0.01,2921713.5,706691,4.13,4.2,4.03,8/25/2024
178,Nasr Co for Civil Wo,4.13,-0.24,-0.01,1187576.25,287721,4.14,4.17,4.1,8/27/2024
178,Nasr Co for Civil Wo,4.22,0.48,0.02,12282596,2874303,4.2,4.36,4.2,8/28/2024
178,Nasr Co for Civil Wo,4.09,-0.49,-0.02,2835442.25,689820,4.11,4.15,4.07,9/8/2024
178,Nasr Co for Civil Wo,4.08,0,0,1881088,460333,4.08,4.14,4.05,9/15/2024
178,Nasr Co for Civil Wo,4.13,0.49,0.02,4694603,1130849,4.11,4.18,4.13,9/23/2024
178,Nasr Co for Civil Wo,4.28,0,0,12799287,2970959,4.28,4.39,4.23,10/1/2024
178,Nasr Co for Civil Wo,4.1,-4.21,-0.18,6540991.5,1570402,4.28,4.28,4.09,10/2/2024
178,Nasr Co for Civil Wo,4.12,0.49,0.02,3824091.75,932677,4.1,4.15,4.06,10/4/2024
178,Nasr Co for Civil Wo,4.05,-1.7,-0.07,5255814,1281542,4.12,4.21,4.03,10/7/2024
178,Nasr Co for Civil Wo,3.91,-2.25,-0.09,5289020.5,1325660,4,4.08,3.91,10/10/2024
178,Nasr Co for Civil Wo,3.85,1.85,0.07,4399202,1150339,3.78,3.89,3.77,10/15/2024
178,Nasr Co for Civil Wo,3.9,2.63,0.1,4196895,1079712,3.8,3.95,3.76,10/22/2024
179,National Co for Hous,42.45,0,0,260236.19,6048,42.45,43.3,42.45,8/12/2024
179,National Co for Hous,41.85,-3.42,-1.48,525115.56,12405,43.33,43,41.3,8/5/2024
179,National Co for Hous,42.69,1.5,0.63,601595.81,14208,42.06,43.29,42,8/6/2024
179,National Co for Hous,42.45,0.45,0.19,1000855.19,23578,42.26,43,42.17,8/7/2024
179,National Co for Hous,42.45,0,0,233608.69,5505,42.45,42.99,42.02,8/8/2024
179,National Co for Hous,42.75,0.71,0.3,142046.02,3305,42.45,43.45,42.71,8/11/2024
179,National Co for Hous,42.7,0.75,0.32,414743,9685,42.45,43.28,42.6,8/13/2024
179,National Co for Hous,43,0.54,0.23,394547.03,9173,42.77,43.28,43,8/15/2024
179,National Co for Hous,43,0,0,241413.14,5614,43,43.28,42.7,8/18/2024
179,National Co for Hous,43.73,0,0,210877.8,4890,43,43.79,43,8/19/2024
179,National Co for Hous,44,2.33,1,609557.31,13873,43,44.19,43.31,8/20/2024
179,National Co for Hous,44,-0.02,-0.01,173555.2,3948,44.01,44.02,43.6,8/21/2024
179,National Co for Hous,44,-0.02,-0.01,862977.81,19414,44.01,45.5,43.99,8/24/2024
179,National Co for Hous,45.16,2.64,1.16,820721.94,17619,44,49,45,8/25/2024
179,National Co for Hous,44.9,-1.6,-0.73,283865.56,6340,45.63,45.99,44.18,8/27/2024
179,National Co for Hous,44.44,-2.61,-1.19,62476.5,1394,45.63,45.5,44.44,8/28/2024
179,National Co for Hous,43.9,-1.46,-0.65,574774.75,13027,44.55,45.9,43.7,9/8/2024
179,National Co for Hous,48.59,-0.86,-0.42,7168339.5,143383,49.01,51.99,48.5,9/15/2024
179,National Co for Hous,47.7,-0.27,-0.13,1855425.75,38639,47.83,49.1,47.55,9/23/2024
179,National Co for Hous,49.15,-0.65,-0.32,1085146.13,21941,49.47,50.8,49,10/1/2024
179,National Co for Hous,48.68,-0.73,-0.36,812347.88,16810,49.04,49.45,47.9,10/2/2024
179,National Co for Hous,49,1.4,0.67,821166.63,16846,47.98,50,48.02,10/4/2024
179,National Co for Hous,48.65,0,0,189887.73,3871,48.65,49.96,48.5,10/7/2024
179,National Co for Hous,48.8,2.87,1.36,442996.16,9178,47.44,48.88,47.99,10/10/2024
179,National Co for Hous,48.2,0.06,0.03,1296215.63,26847,48.17,49,48,10/15/2024
179,National Co for Hous,49.45,3.13,1.5,530539.88,10996,47.95,49.45,47.7,10/22/2024
180,NBK,16,-0.12,-0.02,27024,1689,16.02,16,16,8/12/2024
180,NBK,15.07,-11.35,-1.93,26297.08,1740,17,17,15.05,8/5/2024
